REF_DATE,GEO,DGUID,Capital and repair expenditures,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,year
2020,Alberta,2021A000248,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926550,10.2.29,3.2,E,,,1,2020
2020,Alberta,2021A000248,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926551,10.2.30,3.7,E,,,1,2020
2020,Alberta,2021A000248,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926552,10.2.31,6.9,E,,,1,2020
2020,Alberta,2021A000248,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926560,10.2.39,6390.2,A,,,1,2020
2020,Alberta,2021A000248,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926564,10.2.43,86.1,D,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926584,10.3.9,3245.4,A,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926586,10.3.11,,x,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926588,10.3.13,871.1,A,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926589,10.3.14,1620.1,B,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926600,10.3.25,158.1,A,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926604,10.3.29,38.8,C,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926605,10.3.30,61.0,E,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926606,10.3.31,70.3,E,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926614,10.3.39,1762.6,D,,,1,2020
2020,Alberta,2021A000248,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926618,10.3.43,316.1,E,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926638,10.4.9,2142.8,A,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926640,10.4.11,562.1,E,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Construction [23],Dollars,81,millions,6,v95926642,10.4.13,491.6,A,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926643,10.4.14,1187.0,B,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926654,10.4.25,97.0,E,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926658,10.4.29,45.0,D,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926659,10.4.30,47.5,E,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926660,10.4.31,47.9,E,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926668,10.4.39,2300.0,C,,,1,2020
2020,Alberta,2021A000248,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926672,10.4.43,105.8,E,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926692,10.5.9,1201.9,A,,,1,2020
2020,Alberta,2021A000248,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926694,10.5.11,45.6,E,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Construction [23],Dollars,81,millions,6,v95926696,10.5.13,27.7,A,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926697,10.5.14,496.2,C,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926708,10.5.25,69.3,E,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926712,10.5.29,10.9,E,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926713,10.5.30,,F,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926714,10.5.31,32.5,E,,,1,2020
2020,Alberta,2021A000248,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926722,10.5.39,1317.7,C,,,1,2020
2020,Alberta,2021A000248,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926726,10.5.43,66.5,E,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926746,10.6.9,940.9,A,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926748,10.6.11,516.5,E,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926750,10.6.13,464.0,A,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926751,10.6.14,690.8,B,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926762,10.6.25,27.7,E,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926766,10.6.29,34.1,E,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926767,10.6.30,27.9,E,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926768,10.6.31,15.4,E,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926776,10.6.39,982.3,D,,,1,2020
2020,Alberta,2021A000248,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926780,10.6.43,39.3,E,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926800,11.1.9,1839.7,A,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926802,11.1.11,79.7,E,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Construction [23],Dollars,81,millions,6,v95926804,11.1.13,846.6,A,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926805,11.1.14,1683.7,D,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926816,11.1.25,,x,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926820,11.1.29,213.8,A,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926821,11.1.30,73.6,E,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926822,11.1.31,48.1,E,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926830,11.1.39,15563.5,B,,,1,2020
2020,British Columbia,2021A000259,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926834,11.1.43,473.8,E,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926854,11.2.9,,x,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926856,11.2.11,,x,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Construction [23],Dollars,81,millions,6,v95926858,11.2.13,121.0,A,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926859,11.2.14,463.8,C,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926870,11.2.25,,x,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926874,11.2.29,40.6,A,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926875,11.2.30,,F,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926876,11.2.31,2.3,D,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926884,11.2.39,13305.5,A,,,1,2020
2020,British Columbia,2021A000259,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926888,11.2.43,128.7,E,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926908,11.3.9,,x,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926910,11.3.11,,x,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926912,11.3.13,725.6,A,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926913,11.3.14,1219.9,C,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926924,11.3.25,,x,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926928,11.3.29,173.2,A,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926929,11.3.30,64.5,E,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926930,11.3.31,45.8,E,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926938,11.3.39,2258.0,C,,,1,2020
2020,British Columbia,2021A000259,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926942,11.3.43,345.2,D,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926962,11.4.9,350.4,A,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926964,11.4.11,,F,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Construction [23],Dollars,81,millions,6,v95926966,11.4.13,408.4,A,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926967,11.4.14,1128.0,C,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926978,11.4.25,,x,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926982,11.4.29,56.7,C,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926983,11.4.30,24.5,E,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926984,11.4.31,15.2,E,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926992,11.4.39,1970.7,C,,,1,2020
2020,British Columbia,2021A000259,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926996,11.4.43,91.5,E,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95927016,11.5.9,328.5,A,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95927018,11.5.11,13.2,A,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Construction [23],Dollars,81,millions,6,v95927020,11.5.13,23.1,A,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95927021,11.5.14,425.3,D,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95927032,11.5.25,,x,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95927036,11.5.29,14.9,E,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95927037,11.5.30,5.9,E,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95927038,11.5.31,,F,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95927046,11.5.39,1093.0,C,,,1,2020
2020,British Columbia,2021A000259,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95927050,11.5.43,59.1,E,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95927070,11.6.9,21.9,A,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95927072,11.6.11,,F,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95927074,11.6.13,385.3,A,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95927075,11.6.14,702.6,C,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95927086,11.6.25,,x,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95927090,11.6.29,41.8,C,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95927091,11.6.30,18.6,E,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95927092,11.6.31,7.7,E,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95927100,11.6.39,877.6,D,,,1,2020
2020,British Columbia,2021A000259,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95927104,11.6.43,32.4,E,,,1,2020
2021,Canada,2021A000011124,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95923560,1.1.9,24686.2,A,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923562,1.1.11,1216.8,D,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,Construction [23],Dollars,81,millions,6,v95923564,1.1.13,9106.9,A,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95923565,1.1.14,25035.4,C,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923576,1.1.25,1619.2,C,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95923580,1.1.29,1694.1,C,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923581,1.1.30,1072.9,E,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95923582,1.1.31,852.3,E,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95923590,1.1.39,45474.3,B,,,1,2021
2021,Canada,2021A000011124,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923594,1.1.43,3244.9,D,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95923614,1.2.9,23583.0,A,,,1,2021
2021,Canada,2021A000011124,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923616,1.2.11,290.3,A,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Construction [23],Dollars,81,millions,6,v95923618,1.2.13,1301.4,A,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95923619,1.2.14,5964.3,C,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923630,1.2.25,690.8,B,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95923634,1.2.29,289.2,B,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923635,1.2.30,84.9,C,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95923636,1.2.31,141.2,E,,,1,2021
2021,Canada,2021A000011124,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923644,1.2.39,34403.9,A,,,1,2021
2021,Canada,2021A000011124,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923648,1.2.43,654.2,D,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95923668,1.3.9,1103.2,B,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923670,1.3.11,926.6,D,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95923672,1.3.13,7805.5,A,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95923673,1.3.14,19071.1,B,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923684,1.3.25,928.4,B,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95923688,1.3.29,1404.9,B,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923689,1.3.30,988.0,E,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95923690,1.3.31,711.1,E,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923698,1.3.39,11070.4,B,,,1,2021
2021,Canada,2021A000011124,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923702,1.3.43,2590.7,C,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95923722,1.4.9,3246.4,A,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923724,1.4.11,1099.9,E,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Construction [23],Dollars,81,millions,6,v95923726,1.4.13,4383.6,A,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95923727,1.4.14,11389.5,C,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923738,1.4.25,638.8,B,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95923742,1.4.29,1523.3,B,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923743,1.4.30,482.9,E,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95923744,1.4.31,286.9,D,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95923752,1.4.39,11621.3,C,,,1,2021
2021,Canada,2021A000011124,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923756,1.4.43,734.7,D,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95923776,1.5.9,741.6,B,,,1,2021
2021,Canada,2021A000011124,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923778,1.5.11,118.9,E,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Construction [23],Dollars,81,millions,6,v95923780,1.5.13,246.6,A,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95923781,1.5.14,4563.8,C,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923792,1.5.25,171.7,C,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95923796,1.5.29,345.4,D,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923797,1.5.30,231.0,E,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95923798,1.5.31,123.9,D,,,1,2021
2021,Canada,2021A000011124,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923806,1.5.39,5751.2,C,,,1,2021
2021,Canada,2021A000011124,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923810,1.5.43,450.2,D,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95923830,1.6.9,2504.7,A,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923832,1.6.11,981.0,E,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95923834,1.6.13,4137.1,A,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95923835,1.6.14,6825.7,C,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923846,1.6.25,467.1,B,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95923850,1.6.29,1177.9,B,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923851,1.6.30,251.9,E,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95923852,1.6.31,163.0,E,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923860,1.6.39,5870.1,C,,,1,2021
2021,Canada,2021A000011124,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923864,1.6.43,284.5,D,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95923884,2.1.9,628.2,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923886,2.1.11,21.4,E,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Construction [23],Dollars,81,millions,6,v95923888,2.1.13,87.4,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95923889,2.1.14,69.3,C,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923900,2.1.25,0.0,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95923904,2.1.29,0.0,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923905,2.1.30,0.7,E,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95923906,2.1.31,0.9,E,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95923914,2.1.39,,x,,,1,2021
2021,Newfoundland and Labrador,2021A000210,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923918,2.1.43,20.1,E,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95923938,2.2.9,628.2,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923940,2.2.11,0.5,C,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Construction [23],Dollars,81,millions,6,v95923942,2.2.13,12.5,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95923943,2.2.14,15.9,C,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923954,2.2.25,0.0,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95923958,2.2.29,0.0,A,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923959,2.2.30,0.1,E,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95923960,2.2.31,0.1,E,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923968,2.2.39,,x,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923972,2.2.43,3.3,E,,,1,2021
2021,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95923992,2.3.9,0.0,A,,,1,2021
